Table Name,Player Name,Player Gender,Player Years Old,Play Start Date Exact,Play End Date Exact,Total Minutes Played This Session,Play Start Date Hour,Play End Date Hour,Table Currency,Player Card Level,Session Cash Buy In Dollars,Session Chips Buy In Dollars,Session Cash Out Amount Dollars,Session Player Lost Dollars,Session Player Average Bet,Number of Bets Per Hour,Hold Percentage
BJ-3,Player 21869,Male,21,2/14/2019 2:24:00 PM,2/14/2019 3:53:00 PM,89,2019-02-14 14:00:00,2019-02-14 15:00:00,$,Card Type 1,71,100,220,-49,10,50,0.02500
BJ-3,Player 21869,Male,21,2/13/2019 1:34:00 PM,2/13/2019 1:44:00 PM,10,2019-02-13 13:00:00,2019-02-13 13:00:00,$,Card Type 1,20,0,15,5,5,50,0.02500
BJ-3,Player 21869,Male,21,2/3/2019 2:05:00 PM,2/3/2019 2:07:00 PM,2,2019-02-03 14:00:00,2019-02-03 14:00:00,$,Card Type 1,20,0,0,20,5,50,0.02500
BJ-3,Player 21869,Male,21,2/4/2019 2:40:00 PM,2/4/2019 2:50:00 PM,10,2019-02-04 14:00:00,2019-02-04 14:00:00,$,Card Type 1,20,0,10,10,5,50,0.02500
BJ-3,Player 21869,Male,21,2/5/2019 2:02:00 PM,2/5/2019 2:15:00 PM,13,2019-02-05 14:00:00,2019-02-05 14:00:00,$,Card Type 1,20,0,0,20,5,50,0.02500
BJ-3,Player 21869,Male,21,2/16/2019 2:31:00 PM,2/16/2019 2:32:00 PM,1,2019-02-16 14:00:00,2019-02-16 14:00:00,$,Card Type 1,0,0,0,0,0,50,0.02500
AR-1,Player 21886,Male,55,7/14/2019 12:52:00 AM,7/14/2019 1:20:00 AM,28,2019-07-14 00:00:00,2019-07-14 01:00:00,$,Card Type 1,160,0,0,160,50,50,0.05260
CSP-1,Player 21886,Male,55,7/14/2019 12:46:00 AM,7/14/2019 12:53:00 AM,7,2019-07-14 00:00:00,2019-07-14 00:00:00,$,Card Type 1,100,0,0,100,20,15,0.01500
AR-1,Player 21886,Male,55,7/21/2019 1:00:00 AM,7/21/2019 2:10:00 AM,70,2019-07-21 01:00:00,2019-07-21 02:00:00,$,Card Type 1,200,0,500,-300,100,50,0.05260
CSP-1,Player 21886,Male,55,6/29/2019 12:48:00 AM,6/29/2019 1:16:00 AM,28,2019-06-29 00:00:00,2019-06-29 01:00:00,$,Card Type 1,100,0,0,100,20,15,0.01500
CSP-1,Player 21886,Male,55,6/26/2019 9:40:00 PM,6/26/2019 10:49:00 PM,69,2019-06-26 21:00:00,2019-06-26 22:00:00,$,Card Type 1,100,0,700,-600,20,15,0.01500
AR-1,Player 21886,Male,55,7/6/2019 10:35:00 PM,7/6/2019 11:00:00 PM,25,2019-07-06 22:00:00,2019-07-06 23:00:00,$,Card Type 1,400,0,0,400,50,50,0.05260
CSP-1,Player 21886,Male,55,8/4/2019 11:42:00 PM,8/4/2019 11:51:00 PM,9,2019-08-04 23:00:00,2019-08-04 23:00:00,$,Card Type 1,90,0,0,90,20,15,0.01500
AR-1,Player 21886,Male,55,8/4/2019 11:52:00 PM,8/5/2019 12:10:00 AM,18,2019-08-04 23:00:00,2019-08-05 00:00:00,$,Card Type 1,40,0,0,40,20,50,0.05260
CSP-1,Player 21886,Male,55,11/28/2019 6:56:00 PM,11/28/2019 7:30:00 PM,34,2019-11-28 18:00:00,2019-11-28 19:00:00,$,Card Type 1,100,0,150,-50,20,15,0.01500
AR-1,Player 21886,Male,55,11/30/2019 10:17:00 PM,11/30/2019 10:25:00 PM,8,2019-11-30 22:00:00,2019-11-30 22:00:00,$,Card Type 1,0,25,0,25,10,50,0.05260
CSP-1,Player 21886,Male,55,11/30/2019 9:55:00 PM,11/30/2019 10:16:00 PM,21,2019-11-30 21:00:00,2019-11-30 22:00:00,$,Card Type 1,100,0,25,75,10,15,0.01500
CSP-1,Player 21886,Male,55,11/8/2019 10:15:00 PM,11/8/2019 11:00:00 PM,45,2019-11-08 22:00:00,2019-11-08 23:00:00,$,Card Type 1,200,0,0,200,20,15,0.01500
AR-1,Player 21886,Male,55,10/22/2019 10:37:00 PM,10/22/2019 10:51:00 PM,14,2019-10-22 22:00:00,2019-10-22 22:00:00,$,Card Type 1,200,0,0,200,25,50,0.05260
AR-1,Player 21889,Male,44,2/21/2019 8:47:00 PM,2/21/2019 8:48:00 PM,1,2019-02-21 20:00:00,2019-02-21 20:00:00,$,Card Type 104,0,1000,1000,0,0,50,0.05260
AR-1,Player 21889,Male,44,2/23/2019 4:10:00 AM,2/23/2019 4:11:00 AM,1,2019-02-23 04:00:00,2019-02-23 04:00:00,$,Card Type 104,0,1001,1001,0,0,50,0.05260
AR-1,Player 21889,Male,44,2/24/2019 10:11:00 PM,2/24/2019 10:12:00 PM,1,2019-02-24 22:00:00,2019-02-24 22:00:00,$,Card Type 104,0,800,800,0,0,50,0.05260
AR-1,Player 21889,Male,44,3/8/2019 12:15:00 AM,3/8/2019 12:16:00 AM,1,2019-03-08 00:00:00,2019-03-08 00:00:00,$,Card Type 104,0,994,994,0,0,50,0.05260
BJ-3,Player 21889,Male,44,3/9/2019 4:17:00 PM,3/9/2019 4:43:00 PM,26,2019-03-09 16:00:00,2019-03-09 16:00:00,$,Card Type 104,30,0,600,-570,30,50,0.02500
AR-1,Player 21889,Male,44,3/14/2019 3:30:00 AM,3/14/2019 3:31:00 AM,1,2019-03-14 03:00:00,2019-03-14 03:00:00,$,Card Type 104,0,1000,1000,0,0,50,0.05260
AR-1,Player 21889,Male,44,3/14/2019 3:30:00 AM,3/14/2019 3:31:00 AM,1,2019-03-14 03:00:00,2019-03-14 03:00:00,$,Card Type 104,0,1003,1003,0,0,50,0.05260
AR-1,Player 21889,Male,44,3/14/2019 3:30:00 AM,3/14/2019 3:31:00 AM,1,2019-03-14 03:00:00,2019-03-14 03:00:00,$,Card Type 104,0,1000,1000,0,0,50,0.05260
AR-1,Player 21889,Male,44,3/14/2019 3:30:00 AM,3/14/2019 3:31:00 AM,1,2019-03-14 03:00:00,2019-03-14 03:00:00,$,Card Type 104,0,1000,1000,0,0,50,0.05260
BJ-3,Player 21889,Male,44,3/13/2019 10:43:00 PM,3/13/2019 10:45:00 PM,2,2019-03-13 22:00:00,2019-03-13 22:00:00,$,Card Type 104,33,0,0,33,10,50,0.02500
AR-1,Player 21889,Male,44,3/16/2019 5:45:00 PM,3/16/2019 5:46:00 PM,1,2019-03-16 17:00:00,2019-03-16 17:00:00,$,Card Type 104,0,1000,1000,0,0,50,0.05260
AR-1,Player 21889,Male,44,3/16/2019 5:45:00 PM,3/16/2019 5:46:00 PM,1,2019-03-16 17:00:00,2019-03-16 17:00:00,$,Card Type 104,0,1001,1001,0,0,50,0.05260
AR-1,Player 21889,Male,44,3/16/2019 5:25:00 PM,3/16/2019 5:26:00 PM,1,2019-03-16 17:00:00,2019-03-16 17:00:00,$,Card Type 104,0,904,904,0,0,50,0.05260
AR-1,Player 21889,Male,44,3/15/2019 3:04:00 AM,3/15/2019 3:05:00 AM,1,2019-03-15 03:00:00,2019-03-15 03:00:00,$,Card Type 104,0,874,874,0,0,50,0.05260
AR-1,Player 21889,Male,44,3/15/2019 3:10:00 AM,3/15/2019 3:11:00 AM,1,2019-03-15 03:00:00,2019-03-15 03:00:00,$,Card Type 104,0,1597,1597,0,0,50,0.05260
AR-1,Player 21889,Male,44,3/15/2019 3:15:00 AM,3/15/2019 3:16:00 AM,1,2019-03-15 03:00:00,2019-03-15 03:00:00,$,Card Type 104,0,1055,1055,0,0,50,0.05260
AR-1,Player 21889,Male,44,3/15/2019 5:15:00 PM,3/15/2019 5:16:00 PM,1,2019-03-15 17:00:00,2019-03-15 17:00:00,$,Card Type 104,0,1001,1001,0,0,50,0.05260
BJ-2,Player 21889,Male,44,3/15/2019 5:25:00 PM,3/15/2019 5:30:00 PM,5,2019-03-15 17:00:00,2019-03-15 17:00:00,$,Card Type 104,200,0,0,200,50,50,0.02500
AR-1,Player 21889,Male,44,3/19/2019 4:20:00 PM,3/19/2019 4:21:00 PM,1,2019-03-19 16:00:00,2019-03-19 16:00:00,$,Card Type 104,0,1800,1800,0,0,50,0.05260
AR-1,Player 21889,Male,44,3/19/2019 12:10:00 AM,3/19/2019 12:11:00 AM,1,2019-03-19 00:00:00,2019-03-19 00:00:00,$,Card Type 104,0,1000,1000,0,0,50,0.05260
AR-1,Player 21889,Male,44,3/19/2019 12:10:00 AM,3/19/2019 12:11:00 AM,1,2019-03-19 00:00:00,2019-03-19 00:00:00,$,Card Type 104,0,1001,1001,0,0,50,0.05260
AR-1,Player 21889,Male,44,3/20/2019 4:10:00 PM,3/20/2019 4:11:00 PM,1,2019-03-20 16:00:00,2019-03-20 16:00:00,$,Card Type 104,0,904,904,0,0,50,0.05260
BJ-3,Player 21889,Male,44,3/20/2019 4:07:00 PM,3/20/2019 4:08:00 PM,1,2019-03-20 16:00:00,2019-03-20 16:00:00,$,Card Type 104,20,0,0,20,20,50,0.02500
BJ-3,Player 21889,Male,44,3/22/2019 3:04:00 PM,3/22/2019 3:11:00 PM,7,2019-03-22 15:00:00,2019-03-22 15:00:00,$,Card Type 104,60,0,0,60,20,50,0.02500
AR-1,Player 21889,Male,44,3/22/2019 5:34:00 PM,3/22/2019 5:35:00 PM,1,2019-03-22 17:00:00,2019-03-22 17:00:00,$,Card Type 104,0,1100,1100,0,0,50,0.05260
AR-1,Player 21889,Male,44,3/22/2019 5:03:00 PM,3/22/2019 5:04:00 PM,1,2019-03-22 17:00:00,2019-03-22 17:00:00,$,Card Type 104,0,800,800,0,0,50,0.05260
AR-1,Player 21889,Male,44,3/22/2019 5:02:00 PM,3/22/2019 5:03:00 PM,1,2019-03-22 17:00:00,2019-03-22 17:00:00,$,Card Type 104,0,1000,1000,0,0,50,0.05260
AR-1,Player 21889,Male,44,3/22/2019 4:45:00 PM,3/22/2019 4:46:00 PM,1,2019-03-22 16:00:00,2019-03-22 16:00:00,$,Card Type 104,0,1000,1000,0,0,50,0.05260
AR-1,Player 21889,Male,44,3/21/2019 10:35:00 PM,3/21/2019 10:36:00 PM,1,2019-03-21 22:00:00,2019-03-21 22:00:00,$,Card Type 104,0,900,900,0,0,50,0.05260
AR-1,Player 21889,Male,44,3/20/2019 10:49:00 PM,3/20/2019 10:50:00 PM,1,2019-03-20 22:00:00,2019-03-20 22:00:00,$,Card Type 104,0,900,900,0,0,50,0.05260
AR-1,Player 21889,Male,44,3/20/2019 10:49:00 PM,3/20/2019 10:50:00 PM,1,2019-03-20 22:00:00,2019-03-20 22:00:00,$,Card Type 104,0,1000,1000,0,0,50,0.05260
AR-1,Player 21889,Male,44,3/20/2019 10:59:00 PM,3/20/2019 11:00:00 PM,1,2019-03-20 22:00:00,2019-03-20 23:00:00,$,Card Type 104,0,1101,1101,0,0,50,0.05260
AR-1,Player 21889,Male,44,3/21/2019 4:37:00 PM,3/21/2019 4:38:00 PM,1,2019-03-21 16:00:00,2019-03-21 16:00:00,$,Card Type 104,0,1300,1300,0,0,50,0.05260
AR-1,Player 21889,Male,44,3/21/2019 8:45:00 PM,3/21/2019 8:46:00 PM,1,2019-03-21 20:00:00,2019-03-21 20:00:00,$,Card Type 104,0,800,800,0,0,50,0.05260
AR-1,Player 21889,Male,44,3/24/2019 3:59:00 AM,3/24/2019 4:00:00 AM,1,2019-03-24 03:00:00,2019-03-24 04:00:00,$,Card Type 104,0,802,802,0,0,50,0.05260
AR-1,Player 21889,Male,44,3/24/2019 3:59:00 AM,3/24/2019 4:00:00 AM,1,2019-03-24 03:00:00,2019-03-24 04:00:00,$,Card Type 104,0,1002,1002,0,0,50,0.05260
AR-1,Player 21889,Male,44,3/24/2019 3:59:00 AM,3/24/2019 4:00:00 AM,1,2019-03-24 03:00:00,2019-03-24 04:00:00,$,Card Type 104,0,900,900,0,0,50,0.05260
AR-1,Player 21889,Male,44,3/28/2019 1:33:00 AM,3/28/2019 1:34:00 AM,1,2019-03-28 01:00:00,2019-03-28 01:00:00,$,Card Type 104,0,1001,1001,0,0,50,0.05260
AR-1,Player 21889,Male,44,3/28/2019 1:34:00 AM,3/28/2019 1:35:00 AM,1,2019-03-28 01:00:00,2019-03-28 01:00:00,$,Card Type 104,0,1000,1000,0,0,50,0.05260
AR-1,Player 21889,Male,44,1/28/2019 12:42:00 AM,1/28/2019 12:43:00 AM,1,2019-01-28 00:00:00,2019-01-28 00:00:00,$,Card Type 104,0,800,800,0,0,50,0.05260
AR-1,Player 21889,Male,44,1/27/2019 1:39:00 AM,1/27/2019 1:40:00 AM,1,2019-01-27 01:00:00,2019-01-27 01:00:00,$,Card Type 104,0,802,802,0,0,50,0.05260
AR-1,Player 21889,Male,44,1/27/2019 1:39:00 AM,1/27/2019 1:40:00 AM,1,2019-01-27 01:00:00,2019-01-27 01:00:00,$,Card Type 104,0,1001,1001,0,0,50,0.05260
AR-1,Player 21889,Male,44,1/25/2019 5:06:00 PM,1/25/2019 5:07:00 PM,1,2019-01-25 17:00:00,2019-01-25 17:00:00,$,Card Type 104,0,1001,1001,0,0,50,0.05260
AR-1,Player 21889,Male,44,1/26/2019 2:50:00 AM,1/26/2019 2:51:00 AM,1,2019-01-26 02:00:00,2019-01-26 02:00:00,$,Card Type 104,0,1000,1000,0,0,50,0.05260
AR-1,Player 21889,Male,44,1/26/2019 2:50:00 AM,1/26/2019 2:51:00 AM,1,2019-01-26 02:00:00,2019-01-26 02:00:00,$,Card Type 104,0,1100,1100,0,0,50,0.05260
AR-1,Player 21889,Male,44,1/26/2019 2:50:00 AM,1/26/2019 2:51:00 AM,1,2019-01-26 02:00:00,2019-01-26 02:00:00,$,Card Type 104,0,1702,1702,0,0,50,0.05260
BJ-2,Player 21889,Male,44,1/25/2019 11:34:00 PM,1/25/2019 11:35:00 PM,1,2019-01-25 23:00:00,2019-01-25 23:00:00,$,Card Type 104,0,100,0,100,100,50,0.02500
AR-1,Player 21889,Male,44,1/6/2019 9:21:00 PM,1/6/2019 9:22:00 PM,1,2019-01-06 21:00:00,2019-01-06 21:00:00,$,Card Type 104,0,765,765,0,0,50,0.05260
AR-1,Player 21889,Male,44,1/21/2019 1:15:00 AM,1/21/2019 1:16:00 AM,1,2019-01-21 01:00:00,2019-01-21 01:00:00,$,Card Type 104,0,1223,1223,0,0,50,0.05260
AR-1,Player 21914,Male,35,1/20/2019 12:40:00 PM,1/20/2019 1:00:00 PM,20,2019-01-20 12:00:00,2019-01-20 13:00:00,$,Card Type 105,200,0,0,200,50,50,0.05260
AR-1,Player 21914,Male,35,1/22/2019 8:37:00 PM,1/22/2019 9:29:00 PM,52,2019-01-22 20:00:00,2019-01-22 21:00:00,$,Card Type 105,250,0,131,119,100,50,0.05260
BJ-2,Player 21914,Male,35,1/22/2019 8:49:00 PM,1/22/2019 9:05:00 PM,16,2019-01-22 20:00:00,2019-01-22 21:00:00,$,Card Type 105,100,0,0,100,10,50,0.02500
AR-1,Player 21914,Male,35,1/20/2019 11:22:00 AM,1/20/2019 11:30:00 AM,8,2019-01-20 11:00:00,2019-01-20 11:00:00,$,Card Type 105,200,0,0,200,50,50,0.05260
AR-1,Player 21914,Male,35,1/17/2019 10:27:00 PM,1/17/2019 11:54:00 PM,87,2019-01-17 22:00:00,2019-01-17 23:00:00,$,Card Type 105,500,0,1164,-664,100,50,0.05260
AR-1,Player 21914,Male,35,1/13/2019 1:31:00 AM,1/13/2019 2:25:00 AM,54,2019-01-13 01:00:00,2019-01-13 02:00:00,$,Card Type 105,920,580,500,1000,80,50,0.05260
AR-1,Player 21914,Male,35,1/25/2019 5:51:00 PM,1/25/2019 5:58:00 PM,7,2019-01-25 17:00:00,2019-01-25 17:00:00,$,Card Type 105,300,0,0,300,100,50,0.05260
AR-1,Player 21914,Male,35,1/25/2019 6:25:00 PM,1/25/2019 7:08:00 PM,43,2019-01-25 18:00:00,2019-01-25 19:00:00,$,Card Type 105,400,0,5,395,100,50,0.05260
AR-1,Player 21914,Male,35,1/26/2019 6:36:00 PM,1/26/2019 7:47:00 PM,71,2019-01-26 18:00:00,2019-01-26 19:00:00,$,Card Type 105,300,0,425,-125,100,50,0.05260
AR-1,Player 21914,Male,35,1/26/2019 8:34:00 PM,1/27/2019 12:05:00 AM,211,2019-01-26 20:00:00,2019-01-27 00:00:00,$,Card Type 105,2100,1000,1400,1700,200,50,0.05260
AR-1,Player 21914,Male,35,2/2/2019 7:20:00 PM,2/2/2019 7:25:00 PM,5,2019-02-02 19:00:00,2019-02-02 19:00:00,$,Card Type 105,0,0,0,0,0,50,0.05260
AR-1,Player 21914,Male,35,2/8/2019 10:10:00 PM,2/8/2019 10:26:00 PM,16,2019-02-08 22:00:00,2019-02-08 22:00:00,$,Card Type 105,100,0,0,100,100,50,0.05260
AR-1,Player 21914,Male,35,2/8/2019 12:41:00 AM,2/8/2019 12:47:00 AM,6,2019-02-08 00:00:00,2019-02-08 00:00:00,$,Card Type 105,0,800,0,800,200,50,0.05260
AR-1,Player 21914,Male,35,2/7/2019 9:07:00 PM,2/8/2019 12:35:00 AM,208,2019-02-07 21:00:00,2019-02-08 00:00:00,$,Card Type 105,3400,2800,3076,3124,200,50,0.05260
AR-2,Player 21914,Male,35,2/8/2019 12:33:00 AM,2/8/2019 12:41:00 AM,8,2019-02-08 00:00:00,2019-02-08 00:00:00,$,Card Type 105,400,0,0,400,100,50,0.05260
AR-1,Player 21914,Male,35,2/10/2019 6:51:00 PM,2/10/2019 7:10:00 PM,19,2019-02-10 18:00:00,2019-02-10 19:00:00,$,Card Type 105,0,0,0,0,0,50,0.05260
AR-1,Player 21914,Male,35,3/16/2019 3:49:00 PM,3/16/2019 5:32:00 PM,103,2019-03-16 15:00:00,2019-03-16 17:00:00,$,Card Type 105,760,0,800,-40,50,50,0.05260
AR-1,Player 21914,Male,35,3/16/2019 10:20:00 PM,3/16/2019 10:45:00 PM,25,2019-03-16 22:00:00,2019-03-16 22:00:00,$,Card Type 105,0,300,0,300,50,50,0.05260
AR-1,Player 21914,Male,35,3/9/2019 10:46:00 PM,3/9/2019 11:24:00 PM,38,2019-03-09 22:00:00,2019-03-09 23:00:00,$,Card Type 105,290,0,0,290,100,50,0.05260
AR-1,Player 21914,Male,35,3/2/2019 8:07:00 PM,3/2/2019 9:10:00 PM,63,2019-03-02 20:00:00,2019-03-02 21:00:00,$,Card Type 105,800,0,600,200,100,50,0.05260
AR-1,Player 21914,Male,35,3/2/2019 3:53:00 PM,3/2/2019 3:54:00 PM,1,2019-03-02 15:00:00,2019-03-02 15:00:00,$,Card Type 105,0,0,0,0,0,50,0.05260
AR-1,Player 21914,Male,35,2/23/2019 2:26:00 PM,2/23/2019 2:40:00 PM,14,2019-02-23 14:00:00,2019-02-23 14:00:00,$,Card Type 105,100,0,0,100,50,50,0.05260
AR-1,Player 21914,Male,35,2/22/2019 10:00:00 PM,2/22/2019 10:36:00 PM,36,2019-02-22 22:00:00,2019-02-22 22:00:00,$,Card Type 105,1200,0,0,1200,100,50,0.05260
AR-1,Player 21914,Male,35,2/16/2019 12:51:00 AM,2/16/2019 1:39:00 AM,48,2019-02-16 00:00:00,2019-02-16 01:00:00,$,Card Type 105,0,1000,600,400,100,50,0.05260
AR-1,Player 21914,Male,35,8/3/2019 10:56:00 PM,8/3/2019 11:29:00 PM,33,2019-08-03 22:00:00,2019-08-03 23:00:00,$,Card Type 105,2640,25,3900,-1235,300,50,0.05260
AR-1,Player 21914,Male,35,8/3/2019 2:15:00 PM,8/3/2019 3:05:00 PM,50,2019-08-03 14:00:00,2019-08-03 15:00:00,$,Card Type 105,100,0,11,89,100,50,0.05260
AR-1,Player 21914,Male,35,8/3/2019 9:03:00 PM,8/3/2019 10:55:00 PM,112,2019-08-03 21:00:00,2019-08-03 22:00:00,$,Card Type 105,2100,375,3686,-1211,500,50,0.05260
BJ-3,Player 21914,Male,35,8/3/2019 9:35:00 PM,8/3/2019 10:00:00 PM,25,2019-08-03 21:00:00,2019-08-03 22:00:00,$,Card Type 105,0,431,225,206,25,50,0.02500
AR-1,Player 21914,Male,35,8/3/2019 4:40:00 PM,8/3/2019 5:20:00 PM,40,2019-08-03 16:00:00,2019-08-03 17:00:00,$,Card Type 105,100,0,100,0,50,50,0.05260
AR-1,Player 21914,Male,35,7/26/2019 2:52:00 PM,7/26/2019 4:18:00 PM,86,2019-07-26 14:00:00,2019-07-26 16:00:00,$,Card Type 105,1200,0,2575,-1375,300,50,0.05260
AR-1,Player 21914,Male,35,7/26/2019 5:50:00 PM,7/26/2019 6:47:00 PM,57,2019-07-26 17:00:00,2019-07-26 18:00:00,$,Card Type 105,900,0,900,0,200,50,0.05260
AR-1,Player 21914,Male,35,7/29/2019 8:18:00 PM,7/29/2019 10:03:00 PM,105,2019-07-29 20:00:00,2019-07-29 22:00:00,$,Card Type 105,1300,0,1500,-200,100,50,0.05260
AR-1,Player 21914,Male,35,7/29/2019 10:56:00 PM,7/29/2019 11:15:00 PM,19,2019-07-29 22:00:00,2019-07-29 23:00:00,$,Card Type 105,0,500,0,500,200,50,0.05260
AR-1,Player 21914,Male,35,8/2/2019 6:03:00 PM,8/2/2019 6:48:00 PM,45,2019-08-02 18:00:00,2019-08-02 18:00:00,$,Card Type 105,100,0,100,0,100,50,0.05260
AR-1,Player 21914,Male,35,8/2/2019 5:34:00 PM,8/2/2019 5:38:00 PM,4,2019-08-02 17:00:00,2019-08-02 17:00:00,$,Card Type 105,100,0,0,100,100,50,0.05260
AR-1,Player 21914,Male,35,8/1/2019 1:57:00 AM,8/1/2019 3:00:00 AM,63,2019-08-01 01:00:00,2019-08-01 03:00:00,$,Card Type 105,600,0,0,600,100,50,0.05260
AR-1,Player 21914,Male,35,8/1/2019 1:10:00 AM,8/1/2019 1:35:00 AM,25,2019-08-01 01:00:00,2019-08-01 01:00:00,$,Card Type 105,600,0,0,600,100,50,0.05260
AR-1,Player 21914,Male,35,7/1/2019 9:09:00 PM,7/1/2019 9:37:00 PM,28,2019-07-01 21:00:00,2019-07-01 21:00:00,$,Card Type 105,300,0,1400,-1100,300,50,0.05260
AR-1,Player 21914,Male,35,7/1/2019 9:46:00 PM,7/1/2019 9:57:00 PM,11,2019-07-01 21:00:00,2019-07-01 21:00:00,$,Card Type 105,600,0,0,600,300,50,0.05260
BJ-3,Player 21914,Male,35,6/29/2019 9:45:00 PM,6/29/2019 9:46:00 PM,1,2019-06-29 21:00:00,2019-06-29 21:00:00,$,Card Type 105,0,50,0,50,25,50,0.02500
AR-1,Player 21914,Male,35,6/30/2019 1:44:00 PM,6/30/2019 1:44:00 PM,0,2019-06-30 13:00:00,2019-06-30 13:00:00,$,Card Type 105,0,0,0,0,0,50,0.05260
AR-1,Player 21914,Male,35,6/29/2019 8:05:00 PM,6/29/2019 11:15:00 PM,190,2019-06-29 20:00:00,2019-06-29 23:00:00,$,Card Type 105,5720,4200,7530,2390,500,50,0.05260
AR-1,Player 21914,Male,35,6/19/2019 10:18:00 PM,6/20/2019 1:29:00 AM,191,2019-06-19 22:00:00,2019-06-20 01:00:00,$,Card Type 105,1600,0,2700,-1100,200,50,0.05260
AR-1,Player 21914,Male,35,7/20/2019 9:35:00 PM,7/20/2019 10:06:00 PM,31,2019-07-20 21:00:00,2019-07-20 22:00:00,$,Card Type 105,200,0,100,100,50,50,0.05260
AR-1,Player 21914,Male,35,4/19/2019 5:16:00 PM,4/19/2019 5:20:00 PM,4,2019-04-19 17:00:00,2019-04-19 17:00:00,$,Card Type 105,40,0,0,40,40,50,0.05260
AR-1,Player 21914,Male,35,4/19/2019 5:32:00 PM,4/19/2019 5:55:00 PM,23,2019-04-19 17:00:00,2019-04-19 17:00:00,$,Card Type 105,60,0,0,60,40,50,0.05260
BJ-3,Player 21914,Male,35,4/24/2019 10:39:00 PM,4/24/2019 11:10:00 PM,31,2019-04-24 22:00:00,2019-04-24 23:00:00,$,Card Type 105,0,110,0,110,20,50,0.02500
AR-1,Player 21914,Male,35,4/24/2019 9:29:00 PM,4/24/2019 10:38:00 PM,69,2019-04-24 21:00:00,2019-04-24 22:00:00,$,Card Type 105,500,1000,210,1290,100,50,0.05260
AR-1,Player 21914,Male,35,5/31/2019 8:42:00 PM,5/31/2019 9:35:00 PM,53,2019-05-31 20:00:00,2019-05-31 21:00:00,$,Card Type 105,300,0,400,-100,100,50,0.05260
AR-1,Player 21914,Male,35,6/4/2019 8:23:00 PM,6/5/2019 1:40:00 AM,317,2019-06-04 20:00:00,2019-06-05 01:00:00,$,Card Type 105,9040,1000,9175,865,300,50,0.05260
AR-1,Player 21914,Male,35,6/4/2019 8:20:00 PM,6/4/2019 8:23:00 PM,3,2019-06-04 20:00:00,2019-06-04 20:00:00,$,Card Type 105,0,100,600,-500,100,50,0.05260
BJ-3,Player 21914,Male,35,6/4/2019 9:31:00 PM,6/4/2019 9:45:00 PM,14,2019-06-04 21:00:00,2019-06-04 21:00:00,$,Card Type 105,0,215,0,215,20,50,0.02500
AR-1,Player 21914,Male,35,6/5/2019 7:44:00 PM,6/5/2019 8:07:00 PM,23,2019-06-05 19:00:00,2019-06-05 20:00:00,$,Card Type 105,500,0,0,500,100,50,0.05260
AR-1,Player 21914,Male,35,6/8/2019 9:46:00 PM,6/8/2019 10:46:00 PM,60,2019-06-08 21:00:00,2019-06-08 22:00:00,$,Card Type 105,300,0,200,100,60,50,0.05260
AR-1,Player 21914,Male,35,6/9/2019 1:35:00 PM,6/9/2019 2:25:00 PM,50,2019-06-09 13:00:00,2019-06-09 14:00:00,$,Card Type 105,600,0,0,600,100,50,0.05260
AR-1,Player 21915,Male,29,6/9/2019 1:35:00 PM,6/9/2019 2:25:00 PM,50,2019-06-09 13:00:00,2019-06-09 14:00:00,$,Card Type 101,100,0,300,-200,100,50,0.05260
AR-1,Player 21915,Male,29,6/1/2019 9:20:00 PM,6/1/2019 9:25:00 PM,5,2019-06-01 21:00:00,2019-06-01 21:00:00,$,Card Type 101,100,0,0,100,100,50,0.05260
AR-1,Player 21915,Male,29,7/13/2019 7:10:00 PM,7/13/2019 7:18:00 PM,8,2019-07-13 19:00:00,2019-07-13 19:00:00,$,Card Type 101,100,0,0,100,100,50,0.05260
AR-1,Player 21915,Male,29,6/29/2019 8:04:00 PM,6/29/2019 9:29:00 PM,85,2019-06-29 20:00:00,2019-06-29 21:00:00,$,Card Type 101,170,0,775,-605,30,50,0.05260
AR-1,Player 21915,Male,29,6/29/2019 10:36:00 PM,6/29/2019 10:49:00 PM,13,2019-06-29 22:00:00,2019-06-29 22:00:00,$,Card Type 101,200,0,0,200,40,50,0.05260
AR-1,Player 21915,Male,29,8/2/2019 5:37:00 PM,8/2/2019 5:38:00 PM,1,2019-08-02 17:00:00,2019-08-02 17:00:00,$,Card Type 101,0,0,0,0,0,50,0.05260
AR-1,Player 21915,Male,29,7/29/2019 8:19:00 PM,7/29/2019 10:03:00 PM,104,2019-07-29 20:00:00,2019-07-29 22:00:00,$,Card Type 101,700,0,0,700,100,50,0.05260
AR-1,Player 21915,Male,29,7/26/2019 2:50:00 PM,7/26/2019 3:00:00 PM,10,2019-07-26 14:00:00,2019-07-26 15:00:00,$,Card Type 101,100,0,0,100,30,50,0.05260
AR-1,Player 21915,Male,29,8/3/2019 4:40:00 PM,8/3/2019 4:50:00 PM,10,2019-08-03 16:00:00,2019-08-03 16:00:00,$,Card Type 101,100,0,0,100,50,50,0.05260
AR-1,Player 21915,Male,29,8/3/2019 2:15:00 PM,8/3/2019 2:50:00 PM,35,2019-08-03 14:00:00,2019-08-03 14:00:00,$,Card Type 101,100,0,0,100,50,50,0.05260
BJ-3,Player 21915,Male,29,2/24/2019 2:08:00 AM,2/24/2019 3:53:00 AM,105,2019-02-24 02:00:00,2019-02-24 03:00:00,$,Card Type 101,100,0,0,100,20,50,0.02500
